epoch,time(s),train_loss,test_loss,test_error(%)
001,00042,1.320226,0.00120,27.54
002,00040,0.921551,0.00074,20.48
003,00040,0.812608,0.00060,17.65
004,00040,0.773659,0.00053,16.20
005,00040,0.703892,0.00049,15.29
006,00040,0.675964,0.00046,14.46
007,00040,0.659015,0.00044,14.04
008,00040,0.612501,0.00042,13.71
009,00040,0.602198,0.00041,13.15
010,00040,0.585463,0.00040,12.70
011,00040,0.564490,0.00038,12.36
012,00040,0.556907,0.00038,12.19
013,00040,0.572339,0.00036,11.98
014,00040,0.528131,0.00036,11.62
015,00040,0.509450,0.00035,11.60
016,00040,0.507682,0.00035,11.20
017,00040,0.512939,0.00034,11.10
018,00040,0.478906,0.00033,10.87
019,00039,0.486795,0.00033,10.72
020,00040,0.480964,0.00032,10.69
021,00040,0.488567,0.00032,10.42
022,00040,0.471882,0.00031,10.33
023,00039,0.432058,0.00031,10.35
024,00040,0.438980,0.00031,10.04
025,00039,0.444550,0.00030,10.08
026,00040,0.453762,0.00030,10.02
027,00040,0.455551,0.00030,9.93
028,00040,0.436803,0.00029,9.80
029,00040,0.391040,0.00029,10.07
030,00039,0.391646,0.00029,9.97
031,00040,0.413813,0.00029,9.76
032,00040,0.401251,0.00029,9.67
033,00043,0.403954,0.00028,9.58
034,00039,0.373666,0.00028,9.59
035,00040,0.393593,0.00028,9.45
036,00040,0.431270,0.00028,9.52
037,00040,0.365448,0.00027,9.24
038,00039,0.368967,0.00028,9.25
039,00039,0.371211,0.00027,9.31
040,00039,0.372153,0.00027,9.21
041,00040,0.394522,0.00027,9.26
042,00040,0.369156,0.00027,9.26
043,00040,0.376317,0.00027,9.09
044,00040,0.371124,0.00027,8.97
045,00040,0.366033,0.00027,9.11
046,00040,0.365343,0.00026,8.92
047,00040,0.357039,0.00026,9.04
048,00040,0.325828,0.00026,9.20
049,00039,0.364881,0.00026,9.01
050,00040,0.360954,0.00026,9.03
051,00040,0.343032,0.00026,9.01
052,00040,0.342817,0.00026,8.91
053,00040,0.330025,0.00026,8.85
054,00039,0.343339,0.00026,8.83
055,00040,0.325839,0.00026,8.90
056,00040,0.318149,0.00026,8.92
057,00039,0.324818,0.00025,8.76
058,00040,0.369896,0.00025,8.83
059,00039,0.353160,0.00025,8.80
060,00039,0.366279,0.00025,8.96
061,00039,0.357659,0.00025,8.75
062,00039,0.320597,0.00025,8.84
063,00040,0.334637,0.00025,8.74
064,00039,0.305700,0.00025,8.70
065,00040,0.323761,0.00025,8.74
066,00039,0.329385,0.00025,8.86
067,00039,0.300322,0.00025,8.81
068,00039,0.334491,0.00025,8.67
069,00039,0.319648,0.00025,8.79
070,00039,0.332802,0.00025,8.77
071,00039,0.322936,0.00025,8.65
072,00039,0.319196,0.00025,8.76
073,00039,0.294038,0.00025,8.72
074,00039,0.308947,0.00025,8.70
075,00039,0.315840,0.00025,8.65
076,00039,0.324638,0.00025,8.72
077,00039,0.304470,0.00025,8.65
078,00040,0.300242,0.00025,8.80
079,00039,0.306158,0.00025,8.70
080,00039,0.330484,0.00025,8.74
081,00039,0.314778,0.00025,8.72
082,00039,0.283768,0.00025,8.70
083,00039,0.320453,0.00025,8.65
084,00039,0.286823,0.00025,8.72
085,00039,0.297297,0.00025,8.72
086,00039,0.302424,0.00025,8.74
087,00039,0.320402,0.00025,8.67
088,00039,0.324096,0.00025,8.68
089,00039,0.301829,0.00025,8.67
090,00039,0.287053,0.00025,8.71
091,00039,0.333773,0.00025,8.69
092,00039,0.290417,0.00025,8.68
093,00039,0.290552,0.00025,8.73
094,00039,0.316085,0.00025,8.71
095,00039,0.339404,0.00025,8.73
096,00039,0.318700,0.00025,8.72
097,00039,0.309091,0.00025,8.72
098,00040,0.304863,0.00025,8.72
099,00039,0.319284,0.00025,8.72
100,00039,0.309850,0.00025,8.72
101,00000,0.000000,0.00000,14.94
