epoch,time(s),train_loss,test_loss,test_error(%)
001,00037,1.723958,0.00150,53.33
002,00036,1.558442,0.00138,48.68
003,00036,1.508872,0.00132,46.72
004,00036,1.421820,0.00120,41.81
005,00036,1.346495,0.00114,40.72
006,00036,1.283164,0.00108,37.49
007,00036,1.254810,0.00105,36.93
008,00036,1.176054,0.00099,34.21
009,00036,1.151387,0.00097,33.99
010,00036,1.110512,0.00090,30.99
011,00036,1.074486,0.00091,31.85
012,00036,1.069837,0.00089,30.19
013,00036,1.035222,0.00085,28.95
014,00036,0.971414,0.00084,29.59
015,00036,0.922398,0.00080,27.90
016,00036,0.912053,0.00079,27.95
017,00036,0.910241,0.00077,26.80
018,00036,0.815266,0.00074,25.66
019,00036,0.839015,0.00074,24.83
020,00036,0.826102,0.00072,24.75
021,00036,0.769637,0.00072,24.73
022,00036,0.731278,0.00071,24.47
023,00036,0.684574,0.00069,23.74
024,00036,0.686591,0.00067,23.09
025,00036,0.657851,0.00069,23.98
026,00035,0.658643,0.00069,23.15
027,00036,0.622448,0.00069,23.30
028,00036,0.601737,0.00070,23.56
029,00036,0.537118,0.00068,22.79
030,00035,0.533543,0.00068,23.16
031,00036,0.523753,0.00069,22.84
032,00035,0.498249,0.00071,23.05
033,00036,0.485104,0.00070,22.56
034,00036,0.482365,0.00071,23.29
035,00036,0.447027,0.00074,23.49
036,00036,0.463653,0.00072,23.21
037,00035,0.407555,0.00074,23.44
038,00036,0.422790,0.00071,22.58
039,00036,0.414794,0.00070,22.81
040,00036,0.362932,0.00076,22.92
041,00036,0.377170,0.00072,23.02
042,00036,0.398044,0.00072,22.88
043,00036,0.418062,0.00072,22.64
044,00036,0.382895,0.00074,22.49
045,00036,0.375402,0.00072,22.12
046,00035,0.333230,0.00077,22.41
047,00036,0.368200,0.00074,22.98
048,00036,0.294852,0.00077,22.50
049,00036,0.314078,0.00077,22.33
050,00036,0.304947,0.00078,22.74
051,00036,0.307935,0.00080,22.61
052,00036,0.273325,0.00084,22.47
053,00036,0.279797,0.00084,22.33
054,00036,0.283290,0.00078,22.22
055,00036,0.289763,0.00083,21.99
056,00035,0.255968,0.00084,22.76
057,00036,0.231684,0.00089,22.72
058,00036,0.236560,0.00086,22.54
059,00035,0.266300,0.00090,22.09
060,00035,0.262331,0.00087,22.05
061,00036,0.249090,0.00089,21.92
062,00036,0.219014,0.00099,22.56
063,00036,0.203081,0.00095,21.76
064,00035,0.202111,0.00099,21.84
065,00036,0.195891,0.00102,21.69
066,00036,0.193092,0.00097,21.84
067,00036,0.187835,0.00097,21.47
068,00036,0.145993,0.00107,21.84
069,00036,0.185689,0.00107,21.84
070,00035,0.192595,0.00110,21.57
071,00036,0.142325,0.00112,21.14
072,00036,0.156202,0.00111,21.69
073,00036,0.156599,0.00114,21.56
074,00036,0.174007,0.00117,21.75
075,00036,0.166668,0.00120,21.84
076,00036,0.135994,0.00114,20.95
077,00036,0.135243,0.00128,21.80
078,00035,0.124033,0.00129,21.55
079,00036,0.114011,0.00131,21.44
080,00036,0.160247,0.00130,21.26
081,00036,0.132302,0.00132,21.14
082,00036,0.163237,0.00133,21.51
083,00036,0.117747,0.00135,21.56
084,00036,0.121098,0.00137,21.55
085,00036,0.151511,0.00137,21.29
086,00036,0.080481,0.00141,21.30
087,00036,0.078264,0.00140,21.09
088,00036,0.123479,0.00142,20.92
089,00036,0.111550,0.00142,21.11
090,00036,0.113712,0.00142,21.05
091,00036,0.105663,0.00145,21.15
092,00035,0.090795,0.00145,21.02
093,00036,0.109557,0.00145,21.17
094,00036,0.123123,0.00146,21.20
095,00035,0.095108,0.00146,21.17
096,00036,0.097885,0.00146,21.10
097,00035,0.096767,0.00147,21.08
098,00036,0.084403,0.00147,21.08
099,00036,0.115391,0.00147,21.07
100,00036,0.115776,0.00147,21.09
101,00000,0.000000,0.00000,26.11
